2022/02/18,0931,89.75,89.90,89.73,89.79,13800,1239055.00
2022/02/18,0932,89.76,89.90,89.76,89.90,4800,427969.00
2022/02/18,0933,90.14,90.14,89.79,90.00,5300,483864.00
2022/02/18,0934,90.00,90.08,89.90,89.94,7500,670443.00
2022/02/18,0935,89.94,89.94,89.81,89.84,9700,874201.00
2022/02/18,0936,89.81,89.82,89.80,89.80,5900,529836.00
2022/02/18,0937,89.81,89.90,89.77,89.90,6800,609290.00
2022/02/18,0938,89.94,89.94,89.82,89.82,10200,920426.00
2022/02/18,0939,89.90,89.90,89.80,89.80,3800,336774.00
2022/02/18,0940,89.77,89.94,89.77,89.94,7600,683212.00
2022/02/18,0941,89.93,89.95,89.80,89.93,15300,1375907.00
2022/02/18,0942,89.92,89.95,89.81,89.95,1100,94376.00
2022/02/18,0943,90.12,90.12,89.95,89.95,1800,162116.00
2022/02/18,0944,90.04,90.04,89.86,89.86,3600,331819.00
2022/02/18,0945,89.90,89.90,89.75,89.75,15300,1371123.00
2022/02/18,0946,89.75,89.75,89.70,89.70,2500,218909.00
2022/02/18,0947,89.71,89.84,89.71,89.84,2500,225883.00
2022/02/18,0948,89.75,89.84,89.75,89.76,5600,501487.00
2022/02/18,0949,89.78,90.00,89.78,89.99,5800,528161.00
2022/02/18,0950,89.98,89.98,89.98,89.98,300,22855.00
2022/02/18,0951,89.96,89.96,89.92,89.92,400,38320.00
2022/02/18,0952,89.92,89.92,89.86,89.92,800,73795.00
2022/02/18,0953,89.92,89.92,89.92,89.92,0,0.00
2022/02/18,0954,89.92,89.96,89.92,89.96,3400,305747.00
2022/02/18,0955,89.99,90.01,89.99,90.01,3400,306009.00
2022/02/18,0956,90.01,90.01,90.01,90.01,0,0.00
2022/02/18,0957,90.01,90.01,90.01,90.01,500,45005.00
2022/02/18,0958,90.13,90.13,90.05,90.13,1600,144126.00
2022/02/18,0959,90.13,90.35,90.13,90.35,3300,299418.00
2022/02/18,1000,90.35,90.35,90.20,90.20,1000,89021.00
2022/02/18,1001,90.20,90.30,90.16,90.16,1600,139879.00
2022/02/18,1002,90.16,90.16,90.16,90.16,0,0.00
2022/02/18,1003,90.13,90.13,89.91,89.91,4600,413439.00
2022/02/18,1004,89.89,89.90,89.89,89.90,1600,143836.00
2022/02/18,1005,89.91,89.91,89.91,89.91,400,35964.00
2022/02/18,1006,90.00,90.00,90.00,90.00,1600,147240.00
2022/02/18,1007,89.93,90.00,89.93,90.00,1100,98965.00
2022/02/18,1008,90.00,90.00,90.00,90.00,500,47789.00
2022/02/18,1009,90.00,90.13,89.97,89.99,8500,757244.00
2022/02/18,1010,90.13,90.13,90.13,90.13,500,45065.00
2022/02/18,1011,90.13,90.16,90.13,90.13,1100,99155.00
2022/02/18,1012,90.13,90.13,89.96,89.96,4200,380044.00
2022/02/18,1013,90.00,90.00,89.96,90.00,1600,150201.00
2022/02/18,1014,90.00,90.10,90.00,90.10,500,40610.00
2022/02/18,1015,90.13,90.13,90.01,90.01,2000,184015.00
2022/02/18,1016,90.09,90.09,90.09,90.09,700,63063.00
2022/02/18,1017,90.09,90.09,90.01,90.01,2400,208699.00
2022/02/18,1018,90.01,90.01,89.92,89.96,5900,538038.00
2022/02/18,1019,89.94,89.96,89.90,89.90,5100,453215.00
2022/02/18,1020,89.94,89.94,89.84,89.84,8500,765238.00
2022/02/18,1021,89.84,89.84,89.84,89.84,0,0.00
2022/02/18,1022,89.86,89.94,89.86,89.88,2700,247422.00
2022/02/18,1023,89.94,89.94,89.87,89.87,1900,165528.00
2022/02/18,1024,89.90,89.91,89.90,89.90,1900,172164.00
2022/02/18,1025,89.94,89.94,89.88,89.88,2900,262242.00
2022/02/18,1026,89.91,89.91,89.86,89.86,4300,384962.00
2022/02/18,1027,89.90,89.90,89.90,89.90,400,35960.00
