2022/02/18,0931,10.95,10.95,10.60,10.76,2504300,27130762.00
2022/02/18,0932,10.75,10.77,10.56,10.58,892700,9518798.00
2022/02/18,0933,10.57,10.69,10.53,10.69,558800,5915864.00
2022/02/18,0934,10.68,10.69,10.61,10.61,479200,5096256.00
2022/02/18,0935,10.60,10.64,10.59,10.64,309600,3286920.00
2022/02/18,0936,10.63,10.64,10.55,10.55,641600,6795544.00
2022/02/18,0937,10.55,10.61,10.55,10.60,300300,3174320.00
2022/02/18,0938,10.61,10.69,10.61,10.69,304200,3242608.00
2022/02/18,0939,10.68,10.69,10.61,10.62,277700,2954000.00
2022/02/18,0940,10.63,10.67,10.62,10.67,253600,2697712.00
2022/02/18,0941,10.68,10.68,10.65,10.66,356900,3803776.00
2022/02/18,0942,10.69,10.77,10.69,10.75,268600,2875360.00
2022/02/18,0943,10.77,10.78,10.66,10.71,356500,3821288.00
2022/02/18,0944,10.67,10.73,10.67,10.73,202100,2161616.00
2022/02/18,0945,10.74,10.79,10.74,10.77,184000,1982608.00
2022/02/18,0946,10.78,10.78,10.62,10.65,583000,6237512.00
2022/02/18,0947,10.65,10.73,10.65,10.72,167000,1786192.00
2022/02/18,0948,10.73,10.87,10.73,10.87,322700,3484464.00
2022/02/18,0949,10.87,10.89,10.85,10.87,551600,5995648.00
2022/02/18,0950,10.87,10.87,10.83,10.85,276300,2998168.00
2022/02/18,0951,10.85,10.97,10.80,10.97,245300,2668936.00
2022/02/18,0952,10.98,11.00,10.93,10.99,428900,4701280.00
2022/02/18,0953,10.94,10.98,10.90,10.90,258600,2829752.00
2022/02/18,0954,10.90,10.90,10.86,10.87,203900,2219848.00
2022/02/18,0955,10.87,10.95,10.86,10.92,121800,1329440.00
2022/02/18,0956,10.91,10.94,10.91,10.93,211700,2313872.00
2022/02/18,0957,10.93,10.93,10.86,10.86,143300,1562320.00
2022/02/18,0958,10.87,10.88,10.85,10.86,165200,1794024.00
2022/02/18,0959,10.86,10.87,10.84,10.84,126300,1370896.00
2022/02/18,1000,10.83,10.87,10.82,10.84,228600,2477096.00
2022/02/18,1001,10.83,10.91,10.80,10.91,281500,3049440.00
2022/02/18,1002,10.88,10.91,10.87,10.87,89800,978032.00
2022/02/18,1003,10.88,11.05,10.88,10.96,433400,4748160.00
2022/02/18,1004,10.94,10.97,10.92,10.92,148000,1620992.00
2022/02/18,1005,10.93,10.95,10.90,10.92,78200,854000.00
2022/02/18,1006,10.92,10.97,10.91,10.96,97800,1069360.00
2022/02/18,1007,10.96,10.96,10.93,10.93,52000,569232.00
2022/02/18,1008,10.94,10.96,10.90,10.94,54800,599280.00
2022/02/18,1009,10.95,10.98,10.93,10.98,86700,949984.00
2022/02/18,1010,10.98,11.07,10.97,11.07,133700,1474848.00
2022/02/18,1011,11.08,11.09,11.02,11.03,217600,2407536.00
2022/02/18,1012,11.03,11.04,11.01,11.02,78100,860752.00
2022/02/18,1013,11.02,11.02,10.90,10.92,82400,902688.00
2022/02/18,1014,10.90,10.99,10.90,10.98,56900,622704.00
